SP500,Nasdaq,WilshireRE,Gold,OilWTI,Date
2171.8414482380954,5285.543317619048,226.03190476190485,1286.2,46.575714285714284,2016-11-01
2253.583344952381,5437.372860857143,233.90095238095242,1210.7428571428572,52.75714285714285,2016-12-01
2279.3645142,5572.404956100001,239.14750000000004,1254.4099999999999,53.47500000000001,2017-01-01
2332.785259105263,5774.061574842105,239.68,1294.3315789473686,53.98473684210526,2017-02-01
2373.9391453478265,5883.044391130435,235.63913043478257,1291.7260869565218,50.37521739130435,2017-03-01
2367.1747404736843,5932.016884263157,240.91421052631577,1327.1999999999996,51.71578947368421,2017-04-01
2399.505016,6137.398193363638,235.62681818181815,1300.2363636363634,49.29181818181817,2017-05-01
2440.3740677272726,6251.044544590908,240.77227272727276,1311.5681818181818,45.875454545454545,2017-06-01
2458.2240111500005,6312.8774902000005,238.9155,1288.56,47.293,2017-07-01
2463.660856913043,6337.219578043478,238.73304347826098,1334.204347826087,48.69869565217391,2017-08-01
2496.20800785,6444.590917900001,240.69549999999998,1365.3600000000001,50.287499999999994,2017-09-01
2560.4277230909083,6617.148171272728,239.61227272727274,1332.3136363636363,52.04454545454546,2017-10-01
2597.429966523809,6810.008579857143,242.13666666666663,1336.1619047619047,57.15523809523808,2017-11-01
2672.38997805,6917.870947300001,240.37550000000002,1321.04,58.3635,2017-12-01
2796.4238398095235,7299.389020619048,231.35285714285718,1391.8857142857141,64.17,2018-01-01
2736.109465105263,7243.810521315788,216.07368421052635,1393.0263157894735,63.02894736842105,2018-02-01
2725.3214285238096,7375.557617190477,217.46190476190475,1389.238095238095,63.43666666666666,2018-03-01
2673.05621047619,7148.760021333332,218.58619047619044,1398.042857142857,67.02333333333334,2018-04-01
2710.029574363636,7364.240412045454,225.25636363636366,1363.6227272727274,70.70681818181816,2018-05-01
2764.3628511428565,7680.217633857143,234.39952380952377,1336.485714285714,67.96761904761905,2018-06-01
2800.5442823333337,7790.9066453333335,238.90285714285716,1287.0380952380951,71.55761904761906,2018-07-01
2864.491720347826,7914.830884869565,243.23695652173913,1247.04347826087,68.51304347826085,2018-08-01
2909.9968262105263,8020.972579210528,241.78052631578947,1242.9052631578948,70.9236842105263,2018-09-01
2812.884341086956,7624.376953043477,230.6617391304348,1258.5695652173915,71.82478260869566,2018-10-01
2739.010474809524,7293.457147571428,235.712380952381,1261.452380952381,58.24000000000001,2018-11-01
2603.922093473684,6926.196854526315,229.79315789473682,1291.373684210526,50.352105263157895,2018-12-01
2617.177129809524,7011.648135285715,229.39095238095243,1328.3238095238096,52.35666666666667,2019-01-01
2761.4126360526316,7452.370040000002,246.33263157894734,1352.2947368421055,55.67526315789475,2019-02-01
2815.765706380953,7668.018112904762,248.30190476190472,1331.5571428571427,58.68190476190477,2019-03-01
2908.7618931904763,8012.7104491904765,251.18761904761902,1311.9000000000003,64.40904761904763,2019-04-01
2870.2309006363635,7855.024109499997,253.02363636363637,1306.7,61.97636363636364,2019-05-01
2900.7435,7865.8745,256.64549999999997,1384.1950000000002,55.53949999999999,2019-06-01
3003.9077272727272,8235.27318181818,258.3263636363636,1439.5636363636363,58.531818181818174,2019-07-01
2917.8186363636364,7972.111363636364,260.9277272727273,1524.3681818181815,55.94818181818182,2019-08-01
